gpo_tra,des_gpo,numpaq_lin,arttrab,destra,hrsreal,hrspago,hortra,cantrefmat,ventra,totventra,ctouniesti,ctounit,totcto,utilbta,margenuti,nmodordmei,nmodordmai,otr_art,omarca,numpaq,nompaq,lineapaq,nomlinpaq
"MA","MANTENIMIENTO MAYOR","PK3 - SERVICIO 20 Y 60 KMS PAQUETE 3,   Línea : 50-ALTIMA 3.5 / COUPE","EG1","ENGRASADO GRAL",0.50,1.00,1.00,0.00,17.24,17.24,10.00,10.00,10.00,7.24,42.00,"","","","","PK3","SERVICIO 20 Y 60 KMS PAQUETE 3","50","ALTIMA 3.5 / COUPE"
"MA","MANTENIMIENTO MAYOR","PK3 - SERVICIO 20 Y 60 KMS PAQUETE 3,   Línea : 50-ALTIMA 3.5 / COUPE","LV2","LAVADO DE MOTOR",0.50,1.00,1.00,0.00,25.86,25.86,0.00,13.40,13.40,12.46,48.18,"","","","","PK3","SERVICIO 20 Y 60 KMS PAQUETE 3","50","ALTIMA 3.5 / COUPE"
"MA","MANTENIMIENTO MAYOR","PK3 - SERVICIO 20 Y 60 KMS PAQUETE 3,   Línea : 50-ALTIMA 3.5 / COUPE","LV3","LAVADO DE CARROCERIA",0.50,1.00,1.00,0.00,51.72,51.72,0.00,13.40,13.40,38.32,74.09,"","","","","PK3","SERVICIO 20 Y 60 KMS PAQUETE 3","50","ALTIMA 3.5 / COUPE"
"MA","MANTENIMIENTO MAYOR","PK3 - SERVICIO 20 Y 60 KMS PAQUETE 3,   Línea : 50-ALTIMA 3.5 / COUPE","RN1","ROTACION DE NEUMATICOS",0.50,1.00,1.00,0.00,67.50,67.50,10.00,13.40,13.40,54.10,80.15,"","","","","PK3","SERVICIO 20 Y 60 KMS PAQUETE 3","50","ALTIMA 3.5 / COUPE"
"MA","MANTENIMIENTO MAYOR","PK3 - SERVICIO 20 Y 60 KMS PAQUETE 3,   Línea : 51-QUEST 2005","003","LIMPIEZA DE FRENOS",0.50,2.00,2.00,0.00,67.50,135.00,0.00,13.40,26.80,108.20,80.15,"","","","","PK3","SERVICIO 20 Y 60 KMS PAQUETE 3","51","QUEST 2005"
"MA","MANTENIMIENTO MAYOR","PK3 - SERVICIO 20 Y 60 KMS PAQUETE 3,   Línea : 51-QUEST 2005","010","SERVICIO MAYOR",1.08,16.00,1.00,0.00,200.00,200.00,40.25,13.40,214.40,-14.40,-7.20,"","","","","PK3","SERVICIO 20 Y 60 KMS PAQUETE 3","51","QUEST 2005"
"MA","MANTENIMIENTO MAYOR","PK3 - SERVICIO 20 Y 60 KMS PAQUETE 3,   Línea : 51-QUEST 2005","C02","LAVAR INYECTORES",1.00,1.00,1.00,0.00,67.50,67.50,10.00,13.40,13.40,54.10,80.15,"","","","","PK3","SERVICIO 20 Y 60 KMS PAQUETE 3","51","QUEST 2005"
"MA","MANTENIMIENTO MAYOR","PK3 - SERVICIO 20 Y 60 KMS PAQUETE 3,   Línea : 51-QUEST 2005","EG1","ENGRASADO GRAL",0.50,1.00,1.00,0.00,17.24,17.24,10.00,10.00,10.00,7.24,42.00,"","","","","PK3","SERVICIO 20 Y 60 KMS PAQUETE 3","51","QUEST 2005"
"MA","MANTENIMIENTO MAYOR","PK3 - SERVICIO 20 Y 60 KMS PAQUETE 3,   Línea : 51-QUEST 2005","LV2","LAVADO DE MOTOR",0.50,1.00,1.00,0.00,25.86,25.86,0.00,13.40,13.40,12.46,48.18,"","","","","PK3","SERVICIO 20 Y 60 KMS PAQUETE 3","51","QUEST 2005"
"MA","MANTENIMIENTO MAYOR","PK3 - SERVICIO 20 Y 60 KMS PAQUETE 3,   Línea : 51-QUEST 2005","LV3","LAVADO DE CARROCERIA",0.50,1.00,1.00,0.00,51.72,51.72,0.00,13.40,13.40,38.32,74.09,"","","","","PK3","SERVICIO 20 Y 60 KMS PAQUETE 3","51","QUEST 2005"
"MA","MANTENIMIENTO MAYOR","PK3 - SERVICIO 20 Y 60 KMS PAQUETE 3,   Línea : 51-QUEST 2005","RN1","ROTACION DE NEUMATICOS",0.50,1.00,1.00,0.00,67.50,67.50,10.00,13.40,13.40,54.10,80.15,"","","","","PK3","SERVICIO 20 Y 60 KMS PAQUETE 3","51","QUEST 2005"
"MA","MANTENIMIENTO MAYOR","PK3 - SERVICIO 20 Y 60 KMS PAQUETE 3,   Línea : 52-MAXIMA 2004","003","LIMPIEZA DE FRENOS",0.50,2.00,2.00,0.00,67.50,135.00,0.00,13.40,26.80,108.20,80.15,"","","","","PK3","SERVICIO 20 Y 60 KMS PAQUETE 3","52","MAXIMA 2004"
"MA","MANTENIMIENTO MAYOR","PK3 - SERVICIO 20 Y 60 KMS PAQUETE 3,   Línea : 52-MAXIMA 2004","010","SERVICIO MAYOR",1.08,16.00,1.00,0.00,200.00,200.00,40.25,13.40,214.40,-14.40,-7.20,"","","","","PK3","SERVICIO 20 Y 60 KMS PAQUETE 3","52","MAXIMA 2004"
"MA","MANTENIMIENTO MAYOR","PK3 - SERVICIO 20 Y 60 KMS PAQUETE 3,   Línea : 52-MAXIMA 2004","C02","LAVAR INYECTORES",1.00,1.00,1.00,0.00,67.50,67.50,10.00,13.40,13.40,54.10,80.15,"","","","","PK3","SERVICIO 20 Y 60 KMS PAQUETE 3","52","MAXIMA 2004"
"MA","MANTENIMIENTO MAYOR","PK3 - SERVICIO 20 Y 60 KMS PAQUETE 3,   Línea : 52-MAXIMA 2004","EG1","ENGRASADO GRAL",0.50,1.00,1.00,0.00,17.24,17.24,10.00,10.00,10.00,7.24,42.00,"","","","","PK3","SERVICIO 20 Y 60 KMS PAQUETE 3","52","MAXIMA 2004"
"MA","MANTENIMIENTO MAYOR","PK3 - SERVICIO 20 Y 60 KMS PAQUETE 3,   Línea : 52-MAXIMA 2004","LV2","LAVADO DE MOTOR",0.50,1.00,1.00,0.00,25.86,25.86,0.00,13.40,13.40,12.46,48.18,"","","","","PK3","SERVICIO 20 Y 60 KMS PAQUETE 3","52","MAXIMA 2004"
"MA","MANTENIMIENTO MAYOR","PK3 - SERVICIO 20 Y 60 KMS PAQUETE 3,   Línea : 52-MAXIMA 2004","LV3","LAVADO DE CARROCERIA",0.50,1.00,1.00,0.00,51.72,51.72,0.00,13.40,13.40,38.32,74.09,"","","","","PK3","SERVICIO 20 Y 60 KMS PAQUETE 3","52","MAXIMA 2004"
"MA","MANTENIMIENTO MAYOR","PK3 - SERVICIO 20 Y 60 KMS PAQUETE 3,   Línea : 52-MAXIMA 2004","RN1","ROTACION DE NEUMATICOS",0.50,1.00,1.00,0.00,67.50,67.50,10.00,13.40,13.40,54.10,80.15,"","","","","PK3","SERVICIO 20 Y 60 KMS PAQUETE 3","52","MAXIMA 2004"
"MA","MANTENIMIENTO MAYOR","PK3 - SERVICIO 20 Y 60 KMS PAQUETE 3,   Línea : 55-TIIDA HATCHBACK","003","LIMPIEZA DE FRENOS",0.50,2.00,2.00,0.00,67.50,135.00,0.00,13.40,26.80,108.20,80.15,"","","","","PK3","SERVICIO 20 Y 60 KMS PAQUETE 3","55","TIIDA HATCHBACK"
"MA","MANTENIMIENTO MAYOR","PK3 - SERVICIO 20 Y 60 KMS PAQUETE 3,   Línea : 55-TIIDA HATCHBACK","010","SERVICIO MAYOR",1.08,5.00,1.00,0.00,200.00,200.00,40.25,13.40,67.00,133.00,66.50,"","","","","PK3","SERVICIO 20 Y 60 KMS PAQUETE 3","55","TIIDA HATCHBACK"
"MA","MANTENIMIENTO MAYOR","PK3 - SERVICIO 20 Y 60 KMS PAQUETE 3,   Línea : 55-TIIDA HATCHBACK","C02","LAVAR INYECTORES",1.00,1.00,1.00,0.00,67.50,67.50,10.00,13.40,13.40,54.10,80.15,"","","","","PK3","SERVICIO 20 Y 60 KMS PAQUETE 3","55","TIIDA HATCHBACK"
"MA","MANTENIMIENTO MAYOR","PK3 - SERVICIO 20 Y 60 KMS PAQUETE 3,   Línea : 55-TIIDA HATCHBACK","LV2","LAVADO DE MOTOR",0.50,1.00,1.00,0.00,25.86,25.86,0.00,13.40,13.40,12.46,48.18,"","","","","PK3","SERVICIO 20 Y 60 KMS PAQUETE 3","55","TIIDA HATCHBACK"
"MA","MANTENIMIENTO MAYOR","PK3 - SERVICIO 20 Y 60 KMS PAQUETE 3,   Línea : 55-TIIDA HATCHBACK","LV3","LAVADO DE CARROCERIA",0.50,1.00,1.00,0.00,51.72,51.72,0.00,13.40,13.40,38.32,74.09,"","","","","PK3","SERVICIO 20 Y 60 KMS PAQUETE 3","55","TIIDA HATCHBACK"
"MA","MANTENIMIENTO MAYOR","PK3 - SERVICIO 20 Y 60 KMS PAQUETE 3,   Línea : 55-TIIDA HATCHBACK","RN1","ROTACION DE NEUMATICOS",0.50,1.00,1.00,0.00,67.50,67.50,10.00,13.40,13.40,54.10,80.15,"","","","","PK3","SERVICIO 20 Y 60 KMS PAQUETE 3","55","TIIDA HATCHBACK"
"MA","MANTENIMIENTO MAYOR","PK3 - SERVICIO 20 Y 60 KMS PAQUETE 3,   Línea : 63-MAXIMA 1992-1994","003","LIMPIEZA DE FRENOS",0.50,2.00,2.00,0.00,67.50,135.00,0.00,13.40,26.80,108.20,80.15,"","","","","PK3","SERVICIO 20 Y 60 KMS PAQUETE 3","63","MAXIMA 1992-1994"
"MA","MANTENIMIENTO MAYOR","PK3 - SERVICIO 20 Y 60 KMS PAQUETE 3,   Línea : 63-MAXIMA 1992-1994","010","SERVICIO MAYOR",1.08,16.00,1.00,0.00,200.00,200.00,40.25,13.40,214.40,-14.40,-7.20,"","","","","PK3","SERVICIO 20 Y 60 KMS PAQUETE 3","63","MAXIMA 1992-1994"
"MA","MANTENIMIENTO MAYOR","PK3 - SERVICIO 20 Y 60 KMS PAQUETE 3,   Línea : 63-MAXIMA 1992-1994","C02","LAVAR INYECTORES",1.00,1.00,1.00,0.00,67.50,67.50,10.00,13.40,13.40,54.10,80.15,"","","","","PK3","SERVICIO 20 Y 60 KMS PAQUETE 3","63","MAXIMA 1992-1994"
"MA","MANTENIMIENTO MAYOR","PK3 - SERVICIO 20 Y 60 KMS PAQUETE 3,   Línea : 63-MAXIMA 1992-1994","EG1","ENGRASADO GRAL",0.50,1.00,1.00,0.00,17.24,17.24,10.00,10.00,10.00,7.24,42.00,"","","","","PK3","SERVICIO 20 Y 60 KMS PAQUETE 3","63","MAXIMA 1992-1994"
"MA","MANTENIMIENTO MAYOR","PK3 - SERVICIO 20 Y 60 KMS PAQUETE 3,   Línea : 63-MAXIMA 1992-1994","LV2","LAVADO DE MOTOR",0.50,1.00,1.00,0.00,25.86,25.86,0.00,13.40,13.40,12.46,48.18,"","","","","PK3","SERVICIO 20 Y 60 KMS PAQUETE 3","63","MAXIMA 1992-1994"
"MA","MANTENIMIENTO MAYOR","PK3 - SERVICIO 20 Y 60 KMS PAQUETE 3,   Línea : 63-MAXIMA 1992-1994","LV3","LAVADO DE CARROCERIA",0.50,1.00,1.00,0.00,51.72,51.72,0.00,13.40,13.40,38.32,74.09,"","","","","PK3","SERVICIO 20 Y 60 KMS PAQUETE 3","63","MAXIMA 1992-1994"
"MA","MANTENIMIENTO MAYOR","PK3 - SERVICIO 20 Y 60 KMS PAQUETE 3,   Línea : 63-MAXIMA 1992-1994","RN1","ROTACION DE NEUMATICOS",0.50,1.00,1.00,0.00,67.50,67.50,10.00,13.40,13.40,54.10,80.15,"","","","","PK3","SERVICIO 20 Y 60 KMS PAQUETE 3","63","MAXIMA 1992-1994"
"MA","MANTENIMIENTO MAYOR","PK3 - SERVICIO 20 Y 60 KMS PAQUETE 3,   Línea : 65-370 Z","003","LIMPIEZA DE FRENOS",0.50,2.00,2.00,0.00,67.50,135.00,0.00,13.40,26.80,108.20,80.15,"","","","","PK3","SERVICIO 20 Y 60 KMS PAQUETE 3","65","370 Z"
"MA","MANTENIMIENTO MAYOR","PK3 - SERVICIO 20 Y 60 KMS PAQUETE 3,   Línea : 65-370 Z","010","SERVICIO MAYOR",1.08,16.00,1.00,0.00,200.00,200.00,40.25,13.40,214.40,-14.40,-7.20,"","","","","PK3","SERVICIO 20 Y 60 KMS PAQUETE 3","65","370 Z"
"MA","MANTENIMIENTO MAYOR","PK3 - SERVICIO 20 Y 60 KMS PAQUETE 3,   Línea : 65-370 Z","C02","LAVAR INYECTORES",1.00,1.00,1.00,0.00,67.50,67.50,10.00,13.40,13.40,54.10,80.15,"","","","","PK3","SERVICIO 20 Y 60 KMS PAQUETE 3","65","370 Z"
"MA","MANTENIMIENTO MAYOR","PK3 - SERVICIO 20 Y 60 KMS PAQUETE 3,   Línea : 65-370 Z","EG1","ENGRASADO GRAL",0.50,1.00,1.00,0.00,17.24,17.24,10.00,10.00,10.00,7.24,42.00,"","","","","PK3","SERVICIO 20 Y 60 KMS PAQUETE 3","65","370 Z"
"MA","MANTENIMIENTO MAYOR","PK3 - SERVICIO 20 Y 60 KMS PAQUETE 3,   Línea : 65-370 Z","LV2","LAVADO DE MOTOR",0.50,1.00,1.00,0.00,25.86,25.86,0.00,13.40,13.40,12.46,48.18,"","","","","PK3","SERVICIO 20 Y 60 KMS PAQUETE 3","65","370 Z"
"MA","MANTENIMIENTO MAYOR","PK3 - SERVICIO 20 Y 60 KMS PAQUETE 3,   Línea : 65-370 Z","LV3","LAVADO DE CARROCERIA",0.50,1.00,1.00,0.00,51.72,51.72,0.00,13.40,13.40,38.32,74.09,"","","","","PK3","SERVICIO 20 Y 60 KMS PAQUETE 3","65","370 Z"
"MA","MANTENIMIENTO MAYOR","PK3 - SERVICIO 20 Y 60 KMS PAQUETE 3,   Línea : 65-370 Z","RN1","ROTACION DE NEUMATICOS",0.50,1.00,1.00,0.00,67.50,67.50,10.00,13.40,13.40,54.10,80.15,"","","","","PK3","SERVICIO 20 Y 60 KMS PAQUETE 3","65","370 Z"
"MA","MANTENIMIENTO MAYOR","PK3 - SERVICIO 20 Y 60 KMS PAQUETE 3,   Línea : 66-JUKE","003","LIMPIEZA DE FRENOS",0.50,2.00,2.00,0.00,67.50,135.00,0.00,13.40,26.80,108.20,80.15,"","","","","PK3","SERVICIO 20 Y 60 KMS PAQUETE 3","66","JUKE"
"MA","MANTENIMIENTO MAYOR","PK3 - SERVICIO 20 Y 60 KMS PAQUETE 3,   Línea : 66-JUKE","010","SERVICIO MAYOR",1.08,16.00,1.00,0.00,200.00,200.00,40.25,13.40,214.40,-14.40,-7.20,"","","","","PK3","SERVICIO 20 Y 60 KMS PAQUETE 3","66","JUKE"
"MA","MANTENIMIENTO MAYOR","PK3 - SERVICIO 20 Y 60 KMS PAQUETE 3,   Línea : 66-JUKE","C02","LAVAR INYECTORES",1.00,1.00,1.00,0.00,67.50,67.50,10.00,13.40,13.40,54.10,80.15,"","","","","PK3","SERVICIO 20 Y 60 KMS PAQUETE 3","66","JUKE"
"MA","MANTENIMIENTO MAYOR","PK3 - SERVICIO 20 Y 60 KMS PAQUETE 3,   Línea : 66-JUKE","EG1","ENGRASADO GRAL",0.50,1.00,1.00,0.00,17.24,17.24,10.00,10.00,10.00,7.24,42.00,"","","","","PK3","SERVICIO 20 Y 60 KMS PAQUETE 3","66","JUKE"
"MA","MANTENIMIENTO MAYOR","PK3 - SERVICIO 20 Y 60 KMS PAQUETE 3,   Línea : 66-JUKE","LV2","LAVADO DE MOTOR",0.50,1.00,1.00,0.00,25.86,25.86,0.00,13.40,13.40,12.46,48.18,"","","","","PK3","SERVICIO 20 Y 60 KMS PAQUETE 3","66","JUKE"
"MA","MANTENIMIENTO MAYOR","PK3 - SERVICIO 20 Y 60 KMS PAQUETE 3,   Línea : 66-JUKE","LV3","LAVADO DE CARROCERIA",0.50,1.00,1.00,0.00,51.72,51.72,0.00,13.40,13.40,38.32,74.09,"","","","","PK3","SERVICIO 20 Y 60 KMS PAQUETE 3","66","JUKE"
"MA","MANTENIMIENTO MAYOR","PK3 - SERVICIO 20 Y 60 KMS PAQUETE 3,   Línea : 66-JUKE","RN1","ROTACION DE NEUMATICOS",0.50,1.00,1.00,0.00,67.50,67.50,10.00,13.40,13.40,54.10,80.15,"","","","","PK3","SERVICIO 20 Y 60 KMS PAQUETE 3","66","JUKE"
"MA","MANTENIMIENTO MAYOR","PK3 - SERVICIO 20 Y 60 KMS PAQUETE 3,   Línea : 67-MAXIMA 1995-1999","003","LIMPIEZA DE FRENOS",0.50,2.00,2.00,0.00,67.50,135.00,0.00,13.40,26.80,108.20,80.15,"","","","","PK3","SERVICIO 20 Y 60 KMS PAQUETE 3","67","MAXIMA 1995-1999"
"MA","MANTENIMIENTO MAYOR","PK3 - SERVICIO 20 Y 60 KMS PAQUETE 3,   Línea : 67-MAXIMA 1995-1999","010","SERVICIO MAYOR",1.08,16.00,1.00,0.00,200.00,200.00,40.25,13.40,214.40,-14.40,-7.20,"","","","","PK3","SERVICIO 20 Y 60 KMS PAQUETE 3","67","MAXIMA 1995-1999"
"MA","MANTENIMIENTO MAYOR","PK3 - SERVICIO 20 Y 60 KMS PAQUETE 3,   Línea : 67-MAXIMA 1995-1999","C02","LAVAR INYECTORES",1.00,1.00,1.00,0.00,67.50,67.50,10.00,13.40,13.40,54.10,80.15,"","","","","PK3","SERVICIO 20 Y 60 KMS PAQUETE 3","67","MAXIMA 1995-1999"
"MA","MANTENIMIENTO MAYOR","PK3 - SERVICIO 20 Y 60 KMS PAQUETE 3,   Línea : 67-MAXIMA 1995-1999","EG1","ENGRASADO GRAL",0.50,1.00,1.00,0.00,17.24,17.24,10.00,10.00,10.00,7.24,42.00,"","","","","PK3","SERVICIO 20 Y 60 KMS PAQUETE 3","67","MAXIMA 1995-1999"
"MA","MANTENIMIENTO MAYOR","PK3 - SERVICIO 20 Y 60 KMS PAQUETE 3,   Línea : 67-MAXIMA 1995-1999","LV2","LAVADO DE MOTOR",0.50,1.00,1.00,0.00,25.86,25.86,0.00,13.40,13.40,12.46,48.18,"","","","","PK3","SERVICIO 20 Y 60 KMS PAQUETE 3","67","MAXIMA 1995-1999"
"MA","MANTENIMIENTO MAYOR","PK3 - SERVICIO 20 Y 60 KMS PAQUETE 3,   Línea : 67-MAXIMA 1995-1999","LV3","LAVADO DE CARROCERIA",0.50,1.00,1.00,0.00,51.72,51.72,0.00,13.40,13.40,38.32,74.09,"","","","","PK3","SERVICIO 20 Y 60 KMS PAQUETE 3","67","MAXIMA 1995-1999"
"MA","MANTENIMIENTO MAYOR","PK3 - SERVICIO 20 Y 60 KMS PAQUETE 3,   Línea : 67-MAXIMA 1995-1999","RN1","ROTACION DE NEUMATICOS",0.50,1.00,1.00,0.00,67.50,67.50,10.00,13.40,13.40,54.10,80.15,"","","","","PK3","SERVICIO 20 Y 60 KMS PAQUETE 3","67","MAXIMA 1995-1999"
"MA","MANTENIMIENTO MAYOR","PK3 - SERVICIO 20 Y 60 KMS PAQUETE 3,   Línea : 68-MAXIMA 2003...","003","LIMPIEZA DE FRENOS",0.50,2.00,2.00,0.00,67.50,135.00,0.00,13.40,26.80,108.20,80.15,"","","","","PK3","SERVICIO 20 Y 60 KMS PAQUETE 3","68","MAXIMA 2003..."
"MA","MANTENIMIENTO MAYOR","PK3 - SERVICIO 20 Y 60 KMS PAQUETE 3,   Línea : 68-MAXIMA 2003...","010","SERVICIO MAYOR",1.08,16.00,1.00,0.00,200.00,200.00,40.25,13.40,214.40,-14.40,-7.20,"","","","","PK3","SERVICIO 20 Y 60 KMS PAQUETE 3","68","MAXIMA 2003..."
"MA","MANTENIMIENTO MAYOR","PK3 - SERVICIO 20 Y 60 KMS PAQUETE 3,   Línea : 68-MAXIMA 2003...","C02","LAVAR INYECTORES",1.00,1.00,1.00,0.00,67.50,67.50,10.00,13.40,13.40,54.10,80.15,"","","","","PK3","SERVICIO 20 Y 60 KMS PAQUETE 3","68","MAXIMA 2003..."
"MA","MANTENIMIENTO MAYOR","PK3 - SERVICIO 20 Y 60 KMS PAQUETE 3,   Línea : 68-MAXIMA 2003...","EG1","ENGRASADO GRAL",0.50,1.00,1.00,0.00,17.24,17.24,10.00,10.00,10.00,7.24,42.00,"","","","","PK3","SERVICIO 20 Y 60 KMS PAQUETE 3","68","MAXIMA 2003..."
"MA","MANTENIMIENTO MAYOR","PK3 - SERVICIO 20 Y 60 KMS PAQUETE 3,   Línea : 68-MAXIMA 2003...","LV2","LAVADO DE MOTOR",0.50,1.00,1.00,0.00,25.86,25.86,0.00,13.40,13.40,12.46,48.18,"","","","","PK3","SERVICIO 20 Y 60 KMS PAQUETE 3","68","MAXIMA 2003..."
"MA","MANTENIMIENTO MAYOR","PK3 - SERVICIO 20 Y 60 KMS PAQUETE 3,   Línea : 68-MAXIMA 2003...","LV3","LAVADO DE CARROCERIA",0.50,1.00,1.00,0.00,51.72,51.72,0.00,13.40,13.40,38.32,74.09,"","","","","PK3","SERVICIO 20 Y 60 KMS PAQUETE 3","68","MAXIMA 2003..."
"MA","MANTENIMIENTO MAYOR","PK3 - SERVICIO 20 Y 60 KMS PAQUETE 3,   Línea : 68-MAXIMA 2003...","RN1","ROTACION DE NEUMATICOS",0.50,1.00,1.00,0.00,67.50,67.50,10.00,13.40,13.40,54.10,80.15,"","","","","PK3","SERVICIO 20 Y 60 KMS PAQUETE 3","68","MAXIMA 2003..."
"MA","MANTENIMIENTO MAYOR","PK3 - SERVICIO 20 Y 60 KMS PAQUETE 3,   Línea : 69-QUEST 1997-1998","003","LIMPIEZA DE FRENOS",0.50,2.00,2.00,0.00,67.50,135.00,0.00,13.40,26.80,108.20,80.15,"","","","","PK3","SERVICIO 20 Y 60 KMS PAQUETE 3","69","QUEST 1997-1998"
"MA","MANTENIMIENTO MAYOR","PK3 - SERVICIO 20 Y 60 KMS PAQUETE 3,   Línea : 69-QUEST 1997-1998","010","SERVICIO MAYOR",1.08,16.00,1.00,0.00,200.00,200.00,40.25,13.40,214.40,-14.40,-7.20,"","","","","PK3","SERVICIO 20 Y 60 KMS PAQUETE 3","69","QUEST 1997-1998"
"MA","MANTENIMIENTO MAYOR","PK3 - SERVICIO 20 Y 60 KMS PAQUETE 3,   Línea : 69-QUEST 1997-1998","C02","LAVAR INYECTORES",1.00,1.00,1.00,0.00,67.50,67.50,10.00,13.40,13.40,54.10,80.15,"","","","","PK3","SERVICIO 20 Y 60 KMS PAQUETE 3","69","QUEST 1997-1998"
"MA","MANTENIMIENTO MAYOR","PK3 - SERVICIO 20 Y 60 KMS PAQUETE 3,   Línea : 69-QUEST 1997-1998","EG1","ENGRASADO GRAL",0.50,1.00,1.00,0.00,17.24,17.24,10.00,10.00,10.00,7.24,42.00,"","","","","PK3","SERVICIO 20 Y 60 KMS PAQUETE 3","69","QUEST 1997-1998"
"MA","MANTENIMIENTO MAYOR","PK3 - SERVICIO 20 Y 60 KMS PAQUETE 3,   Línea : 69-QUEST 1997-1998","LV2","LAVADO DE MOTOR",0.50,1.00,1.00,0.00,25.86,25.86,0.00,13.40,13.40,12.46,48.18,"","","","","PK3","SERVICIO 20 Y 60 KMS PAQUETE 3","69","QUEST 1997-1998"
"MA","MANTENIMIENTO MAYOR","PK3 - SERVICIO 20 Y 60 KMS PAQUETE 3,   Línea : 69-QUEST 1997-1998","LV3","LAVADO DE CARROCERIA",0.50,1.00,1.00,0.00,51.72,51.72,0.00,13.40,13.40,38.32,74.09,"","","","","PK3","SERVICIO 20 Y 60 KMS PAQUETE 3","69","QUEST 1997-1998"
"MA","MANTENIMIENTO MAYOR","PK3 - SERVICIO 20 Y 60 KMS PAQUETE 3,   Línea : 69-QUEST 1997-1998","RN1","ROTACION DE NEUMATICOS",0.50,1.00,1.00,0.00,67.50,67.50,10.00,13.40,13.40,54.10,80.15,"","","","","PK3","SERVICIO 20 Y 60 KMS PAQUETE 3","69","QUEST 1997-1998"
"MA","MANTENIMIENTO MAYOR","PK3 - SERVICIO 20 Y 60 KMS PAQUETE 3,   Línea : 77-QUEST 2007 A 2009","003","LIMPIEZA DE FRENOS",0.50,2.00,2.00,0.00,67.50,135.00,0.00,13.40,26.80,108.20,80.15,"","","","","PK3","SERVICIO 20 Y 60 KMS PAQUETE 3","77","QUEST 2007 A 2009"
"MA","MANTENIMIENTO MAYOR","PK3 - SERVICIO 20 Y 60 KMS PAQUETE 3,   Línea : 77-QUEST 2007 A 2009","010","SERVICIO MAYOR",1.08,16.00,1.00,0.00,200.00,200.00,40.25,13.40,214.40,-14.40,-7.20,"","","","","PK3","SERVICIO 20 Y 60 KMS PAQUETE 3","77","QUEST 2007 A 2009"
"MA","MANTENIMIENTO MAYOR","PK3 - SERVICIO 20 Y 60 KMS PAQUETE 3,   Línea : 77-QUEST 2007 A 2009","C02","LAVAR INYECTORES",1.00,1.00,1.00,0.00,67.50,67.50,10.00,13.40,13.40,54.10,80.15,"","","","","PK3","SERVICIO 20 Y 60 KMS PAQUETE 3","77","QUEST 2007 A 2009"
"MA","MANTENIMIENTO MAYOR","PK3 - SERVICIO 20 Y 60 KMS PAQUETE 3,   Línea : 77-QUEST 2007 A 2009","EG1","ENGRASADO GRAL",0.50,1.00,1.00,0.00,17.24,17.24,10.00,10.00,10.00,7.24,42.00,"","","","","PK3","SERVICIO 20 Y 60 KMS PAQUETE 3","77","QUEST 2007 A 2009"
"MA","MANTENIMIENTO MAYOR","PK3 - SERVICIO 20 Y 60 KMS PAQUETE 3,   Línea : 77-QUEST 2007 A 2009","LV2","LAVADO DE MOTOR",0.50,1.00,1.00,0.00,25.86,25.86,0.00,13.40,13.40,12.46,48.18,"","","","","PK3","SERVICIO 20 Y 60 KMS PAQUETE 3","77","QUEST 2007 A 2009"
"MA","MANTENIMIENTO MAYOR","PK3 - SERVICIO 20 Y 60 KMS PAQUETE 3,   Línea : 77-QUEST 2007 A 2009","LV3","LAVADO DE CARROCERIA",0.50,1.00,1.00,0.00,51.72,51.72,0.00,13.40,13.40,38.32,74.09,"","","","","PK3","SERVICIO 20 Y 60 KMS PAQUETE 3","77","QUEST 2007 A 2009"
"MA","MANTENIMIENTO MAYOR","PK3 - SERVICIO 20 Y 60 KMS PAQUETE 3,   Línea : 77-QUEST 2007 A 2009","RN1","ROTACION DE NEUMATICOS",0.50,1.00,1.00,0.00,67.50,67.50,10.00,13.40,13.40,54.10,80.15,"","","","","PK3","SERVICIO 20 Y 60 KMS PAQUETE 3","77","QUEST 2007 A 2009"
"MA","MANTENIMIENTO MAYOR","PK3 - SERVICIO 20 Y 60 KMS PAQUETE 3,   Línea : 78-ARMADA 2004...","003","LIMPIEZA DE FRENOS",0.50,2.00,2.00,0.00,67.50,135.00,0.00,13.40,26.80,108.20,80.15,"","","","","PK3","SERVICIO 20 Y 60 KMS PAQUETE 3","78","ARMADA 2004..."
"MA","MANTENIMIENTO MAYOR","PK3 - SERVICIO 20 Y 60 KMS PAQUETE 3,   Línea : 78-ARMADA 2004...","010","SERVICIO MAYOR",1.08,16.00,1.00,0.00,200.00,200.00,40.25,13.40,214.40,-14.40,-7.20,"","","","","PK3","SERVICIO 20 Y 60 KMS PAQUETE 3","78","ARMADA 2004..."
"MA","MANTENIMIENTO MAYOR","PK3 - SERVICIO 20 Y 60 KMS PAQUETE 3,   Línea : 78-ARMADA 2004...","C02","LAVAR INYECTORES",1.00,1.00,1.00,0.00,67.50,67.50,10.00,13.40,13.40,54.10,80.15,"","","","","PK3","SERVICIO 20 Y 60 KMS PAQUETE 3","78","ARMADA 2004..."
"MA","MANTENIMIENTO MAYOR","PK3 - SERVICIO 20 Y 60 KMS PAQUETE 3,   Línea : 78-ARMADA 2004...","EG1","ENGRASADO GRAL",0.50,1.00,1.00,0.00,17.24,17.24,10.00,10.00,10.00,7.24,42.00,"","","","","PK3","SERVICIO 20 Y 60 KMS PAQUETE 3","78","ARMADA 2004..."
